source_id,model,strategy,budget,best_drift,oracle_drift,recovery_ratio,hit
poly_898,ordinary_baseline,greedy,5,0.7432796955108643,1.0153427124023438,0.7320480921680455,0
poly_1667,ordinary_baseline,greedy,5,0.5647568702697754,1.584895133972168,0.3563370586256674,0
poly_3362,ordinary_baseline,greedy,5,0.30759429931640625,1.05812406539917,0.2906977634993761,0
poly_3703,ordinary_baseline,greedy,5,1.340282917022705,1.7056069374084473,0.7858099586878868,0
poly_793,ordinary_baseline,greedy,5,0.3432297706604004,1.0044810771942139,0.34169859288851273,0
poly_3189,ordinary_baseline,greedy,5,0.4039945602416992,0.6629328727722168,0.6094049289670863,0
poly_2734,ordinary_baseline,greedy,5,1.4250593185424805,2.4614920616149902,0.5789412611826569,0
poly_1549,ordinary_baseline,greedy,5,0.5238642692565918,3.273710012435913,0.16002158629401422,0
poly_3746,ordinary_baseline,greedy,5,0.3996715545654297,1.5081837177276611,0.2650019025318771,0
poly_2736,ordinary_baseline,greedy,5,0.6674537658691406,0.6674542427062988,0.999999285588243,1
poly_1005,ordinary_baseline,greedy,5,0.09305357933044434,1.3688099384307861,0.06798137324829892,0
poly_367,ordinary_baseline,greedy,5,0.524773120880127,1.9158859252929688,0.2739062456444952,0
poly_2223,ordinary_baseline,greedy,5,0.6258056163787842,1.5108239650726318,0.41421478004467516,0
poly_3386,ordinary_baseline,greedy,5,0.3272671699523926,1.347743034362793,0.24282608895628466,0
poly_1160,ordinary_baseline,greedy,5,0.4021263122558594,1.3397412300109863,0.30015222585376566,0
poly_1072,ordinary_baseline,greedy,5,0.23155641555786133,1.1312944889068604,0.20468270448449555,0
poly_675,ordinary_baseline,greedy,5,1.8485503196716309,1.84855055809021,0.999999871024042,1
poly_754,ordinary_baseline,greedy,5,0.014449119567871094,1.2394781112670898,0.011657422133175142,0
poly_2459,ordinary_baseline,greedy,5,0.28972291946411133,1.039024829864502,0.2788411894852347,0
poly_155,ordinary_baseline,greedy,5,0.11857318878173828,1.4953334331512451,0.07929548430670662,0
poly_2461,ordinary_baseline,greedy,5,0.2851414680480957,2.4917051792144775,0.11443627858813857,0
poly_2368,ordinary_baseline,greedy,5,0.06991338729858398,1.811194896697998,0.03860069803975462,0
poly_512,ordinary_baseline,greedy,5,0.04424929618835449,0.7956597805023193,0.055613337852038765,0
poly_1419,ordinary_baseline,greedy,5,0.9975557327270508,0.9975557327270508,1.0,1
poly_2967,ordinary_baseline,greedy,5,0.3866615295410156,0.8863186836242676,0.43625564561034463,0
poly_2076,ordinary_baseline,greedy,5,0.3178825378417969,2.2895259857177734,0.13884207465858472,0
poly_1298,ordinary_baseline,greedy,5,0.15008020401000977,1.7785420417785645,0.0843838382700966,0
poly_1468,ordinary_baseline,greedy,5,0.10982370376586914,1.5610723495483398,0.07035145026919738,0
poly_2730,ordinary_baseline,greedy,5,0.11762809753417969,1.0613441467285156,0.1108293647227963,0
poly_1609,ordinary_baseline,greedy,5,0.7506394386291504,0.9203801155090332,0.8155754627684404,0
poly_1809,ordinary_baseline,greedy,5,0.5287418365478516,0.9988312721252441,0.5293605149374541,0
poly_3627,ordinary_baseline,greedy,5,0.36959075927734375,1.3088321685791016,0.2823820869856675,0
poly_660,ordinary_baseline,greedy,5,0.13233470916748047,2.2220091819763184,0.05955632867807423,0
poly_1826,ordinary_baseline,greedy,5,0.15873146057128906,0.8392295837402344,0.18913949608861857,0
poly_2932,ordinary_baseline,greedy,5,1.555187702178955,2.1590752601623535,0.7203026827615131,0
poly_442,ordinary_baseline,greedy,5,0.5629444122314453,0.6484041213989258,0.8681999291073259,0
poly_449,ordinary_baseline,greedy,5,0.257002592086792,0.7699258327484131,0.3338017522666656,0
poly_2437,ordinary_baseline,greedy,5,0.5575275421142578,1.8300137519836426,0.3046575696548324,0
poly_2772,ordinary_baseline,greedy,5,0.4574732780456543,1.166825771331787,0.39206648437624514,0
poly_3030,ordinary_baseline,greedy,5,0.07305288314819336,0.8727903366088867,0.08370038035942381,0
poly_3779,ordinary_baseline,greedy,5,1.1413440704345703,1.1499414443969727,0.9925236419608211,0
poly_2836,ordinary_baseline,greedy,5,0.45080137252807617,1.032792091369629,0.43648801757404004,0
poly_2367,ordinary_baseline,greedy,5,1.716935157775879,1.7169358730316162,0.9999995834115015,1
poly_1211,ordinary_baseline,greedy,5,1.228590488433838,2.208420991897583,0.5563207798428745,0
poly_3019,ordinary_baseline,greedy,5,0.18894672393798828,0.8695745468139648,0.217286401298509,0
poly_3129,ordinary_baseline,greedy,5,0.2559933662414551,1.1890311241149902,0.21529576564448127,0
poly_2068,ordinary_baseline,greedy,5,0.10728073120117188,1.4979538917541504,0.07161817983298727,0
poly_782,ordinary_baseline,greedy,5,0.007211923599243164,0.7843387126922607,0.009194909651326619,0
poly_45,ordinary_baseline,greedy,5,0.44893574714660645,1.4374184608459473,0.3123208441906329,0
poly_3063,ordinary_baseline,greedy,5,0.546257495880127,1.1043891906738281,0.4946240876794849,0
poly_903,ordinary_baseline,greedy,5,0.3070187568664551,0.7673673629760742,0.40009358187419763,0
poly_3763,ordinary_baseline,greedy,5,0.6069126129150391,2.0192179679870605,0.3005681518969765,0
poly_990,ordinary_baseline,greedy,5,0.05936861038208008,1.687851905822754,0.035174063658825847,0
poly_1689,ordinary_baseline,greedy,5,0.10722541809082031,1.8422179222106934,0.05820452444743777,0
poly_2093,ordinary_baseline,greedy,5,0.799250602722168,0.897301197052002,0.8907272221947659,0
poly_3799,ordinary_baseline,greedy,5,0.6885919570922852,1.1011090278625488,0.6253621936321477,0
poly_930,ordinary_baseline,greedy,5,0.26869654655456543,1.6870548725128174,0.15926959515806977,0
poly_3620,ordinary_baseline,greedy,5,0.3118610382080078,1.6385364532470703,0.1903290205048512,0
poly_2098,ordinary_baseline,greedy,5,0.0704951286315918,1.1938190460205078,0.059050095461771354,0
poly_1493,ordinary_baseline,greedy,5,0.2765350341796875,2.0398173332214355,0.13556852845394848,0
poly_1294,ordinary_baseline,greedy,5,2.4395828247070312,2.4395828247070312,1.0,1
poly_2531,ordinary_baseline,greedy,5,0.25762104988098145,1.4040453433990479,0.18348485046594554,0
poly_514,ordinary_baseline,greedy,5,0.17206263542175293,0.9305727481842041,0.18489971445810452,0
poly_244,ordinary_baseline,greedy,5,1.0180039405822754,1.5426135063171387,0.6599215788098959,0
poly_466,ordinary_baseline,greedy,5,0.05886983871459961,1.9077987670898438,0.03085746763763752,0
poly_1171,ordinary_baseline,greedy,5,0.09792661666870117,2.111030340194702,0.04638806690938858,0
poly_3842,ordinary_baseline,greedy,5,0.5541539192199707,0.8810529708862305,0.6289677664471869,0
poly_3552,ordinary_baseline,greedy,5,0.4446601867675781,1.1986351013183594,0.370972105087281,0
poly_1117,ordinary_baseline,greedy,5,0.206679105758667,0.3123049736022949,0.661786148887474,0
poly_3629,ordinary_baseline,greedy,5,0.39448070526123047,1.3837828636169434,0.2850741367255651,0
poly_2356,ordinary_baseline,greedy,5,0.2842402458190918,1.2538931369781494,0.22668618037427302,0
poly_1461,ordinary_baseline,greedy,5,0.5117945671081543,0.8219404220581055,0.6226662582509831,0
poly_483,ordinary_baseline,greedy,5,0.32717204093933105,0.8581013679504395,0.38127434958037176,0
poly_1700,ordinary_baseline,greedy,5,0.34621286392211914,1.3227205276489258,0.26174301878983947,0
poly_3290,ordinary_baseline,greedy,5,1.1323819160461426,1.2184576988220215,0.9293567738468926,0
poly_2156,ordinary_baseline,greedy,5,2.790864944458008,2.790864944458008,1.0,1
poly_3385,ordinary_baseline,greedy,5,0.39745569229125977,1.169081687927246,0.3399725582871281,0
poly_967,ordinary_baseline,greedy,5,0.573171854019165,1.1733856201171875,0.48847697141705354,0
poly_3072,ordinary_baseline,greedy,5,1.2104525566101074,1.2104525566101074,1.0,1
poly_3316,ordinary_baseline,greedy,5,0.05904531478881836,0.7624101638793945,0.07744560288700286,0
poly_259,ordinary_baseline,greedy,5,0.08951568603515625,1.240156650543213,0.0721809506855014,0
poly_231,ordinary_baseline,greedy,5,0.448911190032959,1.2704389095306396,0.3533512604701379,0
poly_2052,ordinary_baseline,greedy,5,0.064208984375,2.381235122680664,0.026964571353507102,0
poly_128,ordinary_baseline,greedy,5,0.030678272247314453,0.3279879093170166,0.09353476569059252,0
poly_2200,ordinary_baseline,greedy,5,0.14903783798217773,1.1388933658599854,0.13086197746848613,0
poly_32,ordinary_baseline,greedy,5,0.12210583686828613,2.417356252670288,0.050512139753254894,0
poly_2124,ordinary_baseline,greedy,5,0.9340291023254395,1.0619773864746094,0.8795188242435998,0
poly_1654,ordinary_baseline,greedy,5,0.09000492095947266,0.9427571296691895,0.09546989158390677,0
poly_189,ordinary_baseline,greedy,5,0.24628520011901855,1.3062794208526611,0.1885394473705008,0
poly_769,ordinary_baseline,greedy,5,0.10575342178344727,0.9208202362060547,0.11484697840608979,0
poly_3655,mixed_robust,greedy,5,0.1317138671875,0.8299360275268555,0.1587036383755951,0
poly_2369,mixed_robust,greedy,5,0.013762950897216797,1.5326848030090332,0.008979635519447166,0
poly_1215,mixed_robust,greedy,5,0.06486344337463379,0.7808072566986084,0.08307228553290852,0
poly_4015,mixed_robust,greedy,5,0.8872289657592773,1.2188081741333008,0.7279479942692288,0
poly_517,mixed_robust,greedy,5,0.17035746574401855,0.6314969062805176,0.26976769648392224,0
poly_1159,mixed_robust,greedy,5,0.04901623725891113,0.165388822555542,0.2963697092797802,0
poly_2493,mixed_robust,greedy,5,0.22097063064575195,2.224945306777954,0.09931508427312746,0
poly_2226,mixed_robust,greedy,5,0.2194056510925293,1.061443567276001,0.20670496091996055,0
poly_17,mixed_robust,greedy,5,1.9427235126495361,2.9465532302856445,0.6593206912678801,0
poly_956,mixed_robust,greedy,5,0.3035888671875,1.301151990890503,0.2333231392742404,0
poly_898,mixed_robust,greedy,5,0.10781502723693848,0.6012089252471924,0.17933038368086332,0
poly_1667,mixed_robust,greedy,5,0.04491281509399414,0.8759558200836182,0.05127292274821211,0
poly_3362,mixed_robust,greedy,5,0.6037178039550781,0.9646973609924316,0.62581056854349,0
poly_3703,mixed_robust,greedy,5,1.5831913948059082,2.0321717262268066,0.7790637840166522,0
poly_793,mixed_robust,greedy,5,0.03725790977478027,0.3988981246948242,0.09340206801745263,0
poly_3189,mixed_robust,greedy,5,0.37801456451416016,1.1342229843139648,0.3332806421153618,0
poly_2734,mixed_robust,greedy,5,0.31063222885131836,2.808436393737793,0.11060682362041782,0
poly_1549,mixed_robust,greedy,5,0.24056243896484375,1.0073580741882324,0.23880529191042435,0
poly_3746,mixed_robust,greedy,5,0.2420797348022461,0.5850796699523926,0.41375516401372125,0
poly_2736,mixed_robust,greedy,5,0.03394365310668945,0.6163196563720703,0.05507475342665004,0
poly_1005,mixed_robust,greedy,5,0.22741317749023438,0.8185403347015381,0.2778276987085253,0
poly_367,mixed_robust,greedy,5,0.5819718837738037,2.0614423751831055,0.28231295270725704,0
poly_2223,mixed_robust,greedy,5,0.2553286552429199,1.853945255279541,0.13772178790922338,0
poly_3386,mixed_robust,greedy,5,0.615607738494873,1.343757152557373,0.45812425059340406,0
poly_1160,mixed_robust,greedy,5,0.6609058380126953,1.450294017791748,0.4557047260106652,0
poly_1072,mixed_robust,greedy,5,0.3720993995666504,0.6259419918060303,0.5944630723576031,0
poly_675,mixed_robust,greedy,5,0.18704748153686523,1.253645896911621,0.1492028027991477,0
poly_754,mixed_robust,greedy,5,0.004805088043212891,0.5325446128845215,0.009022883579999409,0
poly_2459,mixed_robust,greedy,5,0.45196056365966797,1.9758720397949219,0.22873979415518098,0
poly_155,mixed_robust,greedy,5,0.5485255718231201,1.3630695343017578,0.4024193616095354,0
poly_2461,mixed_robust,greedy,5,0.37653589248657227,1.3820664882659912,0.2724441231181235,0
poly_2368,mixed_robust,greedy,5,0.16269874572753906,1.5698003768920898,0.10364295239223477,0
poly_512,mixed_robust,greedy,5,0.22120141983032227,0.7300598621368408,0.3029907974708802,0
poly_1419,mixed_robust,greedy,5,0.37397289276123047,1.1718230247497559,0.3191376896192092,0
poly_2967,mixed_robust,greedy,5,0.8940796852111816,1.0829310417175293,0.825610912208381,0
poly_2076,mixed_robust,greedy,5,0.1567826271057129,1.4120697975158691,0.11103036647446667,0
poly_1298,mixed_robust,greedy,5,0.1411595344543457,0.4840052127838135,0.2916487895707773,0
poly_1468,mixed_robust,greedy,5,0.2643623352050781,1.0199294090270996,0.2591966981884077,0
poly_2730,mixed_robust,greedy,5,0.05161452293395996,1.9801347255706787,0.026066167249849403,0
poly_1609,mixed_robust,greedy,5,0.6665081977844238,0.6665081977844238,1.0,1
poly_1809,mixed_robust,greedy,5,0.2906327247619629,1.070357322692871,0.27152869289553805,0
poly_3627,mixed_robust,greedy,5,0.4971137046813965,1.4142975807189941,0.35149158950599074,0
poly_660,mixed_robust,greedy,5,0.005003929138183594,0.783501148223877,0.006386626426173118,0
poly_1826,mixed_robust,greedy,5,0.028750896453857422,1.0560078620910645,0.02722602500034995,0
poly_2932,mixed_robust,greedy,5,1.7257802486419678,2.0819385051727295,0.82892950217028,0
poly_442,mixed_robust,greedy,5,0.050689697265625,0.9119997024536133,0.05558082653892446,0
poly_449,mixed_robust,greedy,5,0.08363866806030273,0.543729305267334,0.1538240945449507,0
poly_2437,mixed_robust,greedy,5,0.22728729248046875,1.7109131813049316,0.13284560254957783,0
poly_2772,mixed_robust,greedy,5,0.7865262031555176,1.0057930946350098,0.7819960261717033,0
poly_3030,mixed_robust,greedy,5,0.7934451103210449,1.344794750213623,0.5900120521700466,0
poly_3779,mixed_robust,greedy,5,1.0651607513427734,1.0651602745056152,1.0000004476670503,1
poly_2836,mixed_robust,greedy,5,0.5826501846313477,0.8137202262878418,0.716032569682302,0
poly_2367,mixed_robust,greedy,5,0.4524056911468506,1.0484952926635742,0.4314808986863157,0
poly_1211,mixed_robust,greedy,5,0.04709577560424805,0.4657716751098633,0.10111343845273414,0
poly_3019,mixed_robust,greedy,5,0.03505229949951172,1.018887996673584,0.034402505097664085,0
poly_3129,mixed_robust,greedy,5,0.17746400833129883,1.3547296524047852,0.13099588395092843,0
poly_2068,mixed_robust,greedy,5,0.20899677276611328,1.6269512176513672,0.1284591513861225,0
poly_782,mixed_robust,greedy,5,0.02539348602294922,0.48745059967041016,0.052094481040989654,0
poly_45,mixed_robust,greedy,5,0.45731258392333984,1.14894437789917,0.3980284796375696,0
poly_3063,mixed_robust,greedy,5,1.1197166442871094,1.298377513885498,0.862396823968607,0
poly_903,mixed_robust,greedy,5,0.25539350509643555,0.997765064239502,0.25596557170609785,0
poly_3763,mixed_robust,greedy,5,0.058847904205322266,1.6764450073242188,0.035102794274922064,0
poly_990,mixed_robust,greedy,5,0.33310389518737793,0.3455514907836914,0.9639775954429164,0
poly_1689,mixed_robust,greedy,5,0.32662105560302734,1.6448731422424316,0.19856914628549993,0
poly_2093,mixed_robust,greedy,5,0.05588531494140625,0.5100746154785156,0.10956301930253604,0
poly_3799,mixed_robust,greedy,5,0.32169437408447266,0.5559983253479004,0.5785887464376469,0
poly_930,mixed_robust,greedy,5,0.4567441940307617,1.4997057914733887,0.30455586464197926,0
poly_3620,mixed_robust,greedy,5,1.0114150047302246,1.5884900093078613,0.6367147409198497,0
poly_2098,mixed_robust,greedy,5,0.21969914436340332,1.3841173648834229,0.15872869594545364,0
poly_1493,mixed_robust,greedy,5,0.13669586181640625,0.9373188018798828,0.14583710637431957,0
poly_1294,mixed_robust,greedy,5,0.245941162109375,1.7655401229858398,0.13930080597287425,0
poly_2531,mixed_robust,greedy,5,0.32712697982788086,1.7408580780029297,0.18791134324008366,0
poly_514,mixed_robust,greedy,5,0.1727766990661621,0.6138842105865479,0.2814483514750757,0
poly_244,mixed_robust,greedy,5,1.1106433868408203,1.756368637084961,0.63235209476534,0
poly_466,mixed_robust,greedy,5,0.1462550163269043,0.6477854251861572,0.2257769481072753,0
poly_1171,mixed_robust,greedy,5,0.2480463981628418,0.5409440994262695,0.45854349539244843,0
poly_3842,mixed_robust,greedy,5,1.0787968635559082,1.2236480712890625,0.8816234739939895,0
poly_3552,mixed_robust,greedy,5,1.022672176361084,1.4743075370788574,0.693662720050507,0
poly_1117,mixed_robust,greedy,5,0.7504985332489014,0.7504987716674805,0.9999996823198277,1
poly_3629,mixed_robust,greedy,5,0.16559600830078125,0.7709383964538574,0.214797977455119,0
poly_2356,mixed_robust,greedy,5,0.2958369255065918,1.180574893951416,0.2505871732681165,0
poly_1461,mixed_robust,greedy,5,0.13190460205078125,0.9309794902801514,0.14168368200151044,0
poly_483,mixed_robust,greedy,5,0.45235490798950195,2.872988224029541,0.15745101361920885,0
poly_1700,mixed_robust,greedy,5,0.707390546798706,0.8048481941223145,0.8789117649324096,0
poly_3290,mixed_robust,greedy,5,0.327911376953125,1.0470232963562012,0.31318441346463444,0
poly_2156,mixed_robust,greedy,5,0.34319543838500977,1.1633961200714111,0.29499448422085495,0
poly_3385,mixed_robust,greedy,5,0.3291325569152832,1.3133349418640137,0.2506082389372402,0
poly_967,mixed_robust,greedy,5,0.4512631893157959,1.2815966606140137,0.35211014758699155,0
poly_3072,mixed_robust,greedy,5,0.6335349082946777,0.8925032615661621,0.7098404404516713,0
poly_3316,mixed_robust,greedy,5,0.2534317970275879,0.6870450973510742,0.36887214246153976,0
poly_259,mixed_robust,greedy,5,0.5641124248504639,0.5915954113006592,0.9535442873199907,0
poly_231,mixed_robust,greedy,5,0.26331233978271484,0.9480516910552979,0.27774048848498534,0
poly_2052,mixed_robust,greedy,5,0.10451483726501465,0.9539015293121338,0.10956564598484411,0
poly_128,mixed_robust,greedy,5,0.05040788650512695,0.5987436771392822,0.08418942600942217,0
poly_2200,mixed_robust,greedy,5,0.25618696212768555,0.9083309173583984,0.2820414424213663,0
poly_32,mixed_robust,greedy,5,0.17299461364746094,1.8391814231872559,0.09406065734812913,0
poly_2124,mixed_robust,greedy,5,0.7076668739318848,0.7076668739318848,1.0,1
poly_1654,mixed_robust,greedy,5,0.9694957733154297,0.9694957733154297,1.0,1
poly_189,mixed_robust,greedy,5,0.42653417587280273,0.6293575763702393,0.67772946872714,0
poly_769,mixed_robust,greedy,5,0.005662679672241211,0.19879889488220215,0.02848446252981748,0
poly_3655,ordinary_baseline,metropolis_mcmc,5,0.41614389419555664,1.0317554473876953,0.40333578586785523,0
poly_2369,ordinary_baseline,metropolis_mcmc,5,0.18739795684814453,1.623910665512085,0.11539917855582921,0
poly_1215,ordinary_baseline,metropolis_mcmc,5,0.3335072994232178,1.1054532527923584,0.30169281114401114,0
poly_4015,ordinary_baseline,metropolis_mcmc,5,0.5450215339660645,1.128633975982666,0.4829037097625308,0
poly_517,ordinary_baseline,metropolis_mcmc,5,0.3031187057495117,0.9864025115966797,0.3072971755301561,0
poly_1159,ordinary_baseline,metropolis_mcmc,5,0.02647256851196289,0.7617545127868652,0.03475209935430966,0
poly_2493,ordinary_baseline,metropolis_mcmc,5,0.329343318939209,2.248424768447876,0.14647735764206157,0
poly_2226,ordinary_baseline,metropolis_mcmc,5,0.13363027572631836,1.6637754440307617,0.08031749489136447,0
