row_index,model,probe_status,position,token,prediction,signed_delta,absolute_delta
3074,clean_transformer,token_deletion_may_be_invalid_smiles,24,S,5.119470596313477,-0.32042789459228516,0.32042789459228516
3074,clean_transformer,token_deletion_may_be_invalid_smiles,25,(,5.160717964172363,-0.27918052673339844,0.27918052673339844
3074,clean_transformer,token_deletion_may_be_invalid_smiles,26,[*],5.30672550201416,-0.13317298889160156,0.13317298889160156
3074,clean_transformer,token_deletion_may_be_invalid_smiles,27,),5.371216297149658,-0.06868219375610352,0.06868219375610352
3074,clean_transformer,token_deletion_may_be_invalid_smiles,28,(,5.36259651184082,-0.0773019790649414,0.0773019790649414
3074,clean_transformer,token_deletion_may_be_invalid_smiles,29,=,5.453586101531982,0.013687610626220703,0.013687610626220703
3074,clean_transformer,token_deletion_may_be_invalid_smiles,30,O,5.215274333953857,-0.2246241569519043,0.2246241569519043
3074,clean_transformer,token_deletion_may_be_invalid_smiles,31,),5.336960315704346,-0.10293817520141602,0.10293817520141602
3074,clean_transformer,token_deletion_may_be_invalid_smiles,32,=,5.390553951263428,-0.049344539642333984,0.049344539642333984
3074,clean_transformer,token_deletion_may_be_invalid_smiles,33,O,5.269594192504883,-0.1703042984008789,0.1703042984008789
3074,clean_transformer,token_deletion_may_be_invalid_smiles,34,),5.455124378204346,0.015225887298583984,0.015225887298583984
3074,clean_transformer,token_deletion_may_be_invalid_smiles,35,c,5.494711399078369,0.05481290817260742,0.05481290817260742
3074,clean_transformer,token_deletion_may_be_invalid_smiles,36,c,5.494711399078369,0.05481290817260742,0.05481290817260742
3074,clean_transformer,token_deletion_may_be_invalid_smiles,37,1,5.442580699920654,0.002682209014892578,0.002682209014892578
3074,defended_transformer,token_deletion_may_be_invalid_smiles,0,[*],3.7364962100982666,-0.7948057651519775,0.7948057651519775
3074,defended_transformer,token_deletion_may_be_invalid_smiles,1,c,3.825066089630127,-0.7062358856201172,0.7062358856201172
3074,defended_transformer,token_deletion_may_be_invalid_smiles,2,1,3.4803106784820557,-1.0509912967681885,1.0509912967681885
3074,defended_transformer,token_deletion_may_be_invalid_smiles,3,c,3.185338258743286,-1.345963716506958,1.345963716506958
3074,defended_transformer,token_deletion_may_be_invalid_smiles,4,c,3.185338258743286,-1.345963716506958,1.345963716506958
3074,defended_transformer,token_deletion_may_be_invalid_smiles,5,c,3.185338258743286,-1.345963716506958,1.345963716506958
3074,defended_transformer,token_deletion_may_be_invalid_smiles,6,(,3.4922218322753906,-1.0390801429748535,1.0390801429748535
3074,defended_transformer,token_deletion_may_be_invalid_smiles,7,S,3.590806245803833,-0.9404957294464111,0.9404957294464111
3074,defended_transformer,token_deletion_may_be_invalid_smiles,8,(,3.417022466659546,-1.1142795085906982,1.1142795085906982
3074,defended_transformer,token_deletion_may_be_invalid_smiles,9,=,3.7380564212799072,-0.7932455539703369,0.7932455539703369
3074,defended_transformer,token_deletion_may_be_invalid_smiles,10,O,3.230311870574951,-1.300990104675293,1.300990104675293
3074,defended_transformer,token_deletion_may_be_invalid_smiles,11,),3.419419288635254,-1.1118826866149902,1.1118826866149902
3074,defended_transformer,token_deletion_may_be_invalid_smiles,12,(,3.3784372806549072,-1.152864694595337,1.152864694595337
3074,defended_transformer,token_deletion_may_be_invalid_smiles,13,=,3.6401543617248535,-0.8911476135253906,0.8911476135253906
3074,defended_transformer,token_deletion_may_be_invalid_smiles,14,O,3.3289098739624023,-1.2023921012878418,1.2023921012878418
3074,defended_transformer,token_deletion_may_be_invalid_smiles,15,),3.5669822692871094,-0.9643197059631348,0.9643197059631348
3074,defended_transformer,token_deletion_may_be_invalid_smiles,16,N,3.471439838409424,-1.0598621368408203,1.0598621368408203
3074,defended_transformer,token_deletion_may_be_invalid_smiles,17,C,3.952160358428955,-0.5791416168212891,0.5791416168212891
3074,defended_transformer,token_deletion_may_be_invalid_smiles,18,C,3.952160358428955,-0.5791416168212891,0.5791416168212891
3074,defended_transformer,token_deletion_may_be_invalid_smiles,19,C,3.952160358428955,-0.5791416168212891,0.5791416168212891
3074,defended_transformer,token_deletion_may_be_invalid_smiles,20,C,3.952160358428955,-0.5791416168212891,0.5791416168212891
3074,defended_transformer,token_deletion_may_be_invalid_smiles,21,C,3.952160358428955,-0.5791416168212891,0.5791416168212891
3074,defended_transformer,token_deletion_may_be_invalid_smiles,22,C,3.952160358428955,-0.5791416168212891,0.5791416168212891
3074,defended_transformer,token_deletion_may_be_invalid_smiles,23,N,3.9659197330474854,-0.5653822422027588,0.5653822422027588
3074,defended_transformer,token_deletion_may_be_invalid_smiles,24,S,4.137107849121094,-0.3941941261291504,0.3941941261291504
3074,defended_transformer,token_deletion_may_be_invalid_smiles,25,(,4.132091045379639,-0.39921092987060547,0.39921092987060547
3074,defended_transformer,token_deletion_may_be_invalid_smiles,26,[*],4.134313106536865,-0.3969888687133789,0.3969888687133789
3074,defended_transformer,token_deletion_may_be_invalid_smiles,27,),4.1345038414001465,-0.39679813385009766,0.39679813385009766
3074,defended_transformer,token_deletion_may_be_invalid_smiles,28,(,4.259719371795654,-0.27158260345458984,0.27158260345458984
3074,defended_transformer,token_deletion_may_be_invalid_smiles,29,=,4.51356840133667,-0.01773357391357422,0.01773357391357422
3074,defended_transformer,token_deletion_may_be_invalid_smiles,30,O,4.2715349197387695,-0.2597670555114746,0.2597670555114746
3074,defended_transformer,token_deletion_may_be_invalid_smiles,31,),4.366928577423096,-0.16437339782714844,0.16437339782714844
