source_id,op,clean_pos,adv_pos,clean_delta,adv_delta
3658,matched,20.0,19.0,0.076939582824707,0.0189433097839355
3658,matched,21.0,20.0,0.0439362525939941,0.0679025650024414
3658,matched,22.0,21.0,0.0669546127319336,0.0468382835388183
3658,substituted,23.0,22.0,0.101417064666748,0.1836695671081543
3658,matched,24.0,23.0,0.0210671424865722,0.133303165435791
3658,matched,25.0,24.0,0.0432186126708984,0.0109500885009765
3658,deleted,26.0,,0.0151576995849609,
3658,matched,27.0,25.0,0.0114684104919433,0.0106010437011718
3666,substituted,0.0,0.0,0.4174075126647949,0.0462794303894043
3666,substituted,1.0,1.0,0.6177868843078613,0.9180898666381836
3666,matched,2.0,2.0,0.6177868843078613,1.219796657562256
3666,matched,3.0,3.0,0.4040002822875976,1.007822036743164
3666,matched,4.0,4.0,0.7126588821411133,1.12699556350708
3666,matched,5.0,5.0,0.5368809700012207,1.1656122207641602
3666,matched,6.0,6.0,0.6506695747375488,1.1693520545959473
3666,matched,7.0,7.0,0.6604509353637695,0.8254055976867676
3666,matched,8.0,8.0,0.020143985748291,0.1560869216918945
3666,matched,9.0,9.0,0.2547879219055176,0.7955918312072754
3666,matched,10.0,10.0,0.0664563179016113,0.611182689666748
3666,matched,11.0,11.0,0.2543435096740722,0.4148859977722168
3666,matched,12.0,12.0,0.0372109413146972,0.1450018882751464
3666,matched,13.0,13.0,0.0372109413146972,0.1450018882751464
3666,matched,14.0,14.0,0.0671072006225586,0.2141394615173339
3671,matched,0.0,0.0,0.7153453826904297,0.2568719387054443
3671,matched,1.0,1.0,0.7693290710449219,0.2246730327606201
3671,matched,2.0,2.0,0.8084249496459961,0.1376159191131591
3671,matched,3.0,3.0,0.4905428886413574,0.1370911598205566
3671,matched,4.0,4.0,0.6269004344940186,0.0033779144287109
3671,matched,5.0,5.0,0.6269004344940186,0.0033779144287109
3671,matched,6.0,6.0,0.6836223602294922,0.3692309856414795
3671,inserted,,7.0,,0.0255110263824462
3671,inserted,,8.0,,0.0255110263824462
3671,matched,7.0,9.0,0.7235350608825684,0.1505219936370849
3671,matched,8.0,10.0,0.5012860298156738,0.1728265285491943
3671,matched,9.0,11.0,0.5568459033966064,0.0964317321777343
3671,matched,10.0,12.0,0.4430611133575439,0.1831254959106445
3671,matched,11.0,13.0,0.9279589653015136,0.1344695091247558
3671,matched,12.0,14.0,0.8868699073791504,0.459301233291626
3671,matched,13.0,15.0,0.805229663848877,0.3862338066101074
3671,matched,14.0,16.0,0.805229663848877,0.3862338066101074
3671,matched,15.0,17.0,0.5816249847412109,0.3490278720855713
3671,matched,16.0,18.0,0.0315589904785156,0.0705657005310058
3672,substituted,0.0,0.0,2.0105223655700684,0.24509859085083
3672,substituted,1.0,1.0,1.9483857154846191,0.6639962196350098
3672,matched,2.0,2.0,3.494326591491699,2.79205322265625
3672,matched,3.0,3.0,0.3138504028320312,0.2160217761993408
3672,matched,4.0,4.0,0.0538177490234375,0.5958445072174072
3672,matched,5.0,5.0,0.1462438106536865,0.2073812484741211
3672,inserted,,6.0,,0.8308355808258057
3672,matched,6.0,7.0,0.009577989578247,0.9092581272125244
3672,matched,7.0,8.0,0.1416869163513183,0.5011003017425537
3672,matched,8.0,9.0,0.2247664928436279,0.2991571426391601
3672,matched,9.0,10.0,0.1481430530548095,0.4883482456207275
3672,matched,10.0,11.0,0.1481430530548095,0.4883482456207275
3672,matched,11.0,12.0,0.1481430530548095,0.4883482456207275
3672,matched,12.0,13.0,0.1481430530548095,0.4883482456207275
3672,matched,13.0,14.0,0.0477540493011474,0.7415664196014404
3672,inserted,,15.0,,0.7871372699737549
3672,matched,14.0,16.0,0.0244402885437011,0.2775232791900635
3672,matched,15.0,17.0,0.5982255935668945,0.5537645816802979
3672,matched,16.0,18.0,0.6271378993988037,0.2814779281616211
3672,matched,17.0,19.0,0.2424919605255127,0.3402082920074463
3672,matched,18.0,20.0,0.1732978820800781,0.2966439723968506
3672,matched,19.0,21.0,0.1223883628845214,0.0637350082397461
3676,matched,0.0,0.0,1.2704524993896484,0.3320493698120117
3676,matched,1.0,1.0,1.3560643196105957,0.2351324558258056
3676,matched,2.0,2.0,1.1772847175598145,0.575192928314209
3676,matched,3.0,3.0,1.2221059799194336,0.5800013542175293
3676,matched,4.0,4.0,1.2221059799194336,0.5800013542175293
3676,matched,5.0,5.0,1.2221059799194336,0.5800013542175293
3676,matched,6.0,6.0,1.1178672313690186,0.4992940425872803
3676,matched,7.0,7.0,1.4297189712524414,0.7799720764160156
3676,substituted,8.0,8.0,1.4551994800567627,0.6141166687011719
3676,matched,9.0,9.0,1.4673261642456057,0.7123315334320068
3676,deleted,10.0,,0.9613211154937744,
3676,matched,11.0,10.0,1.2485013008117676,0.6212587356567383
3676,matched,12.0,11.0,1.1360042095184326,0.5083010196685791
3676,deleted,13.0,,1.0757339000701904,
3676,matched,14.0,12.0,1.0757339000701904,0.4673724174499511
3676,matched,15.0,13.0,1.0757339000701904,0.4673724174499511
3676,matched,16.0,14.0,1.0757339000701904,0.4673724174499511
3676,matched,17.0,15.0,1.0757339000701904,0.4673724174499511
3676,matched,18.0,16.0,1.0757339000701904,0.4673724174499511
3676,matched,19.0,17.0,1.0283191204071045,0.3834004402160644
3676,matched,20.0,18.0,0.758328914642334,0.266484260559082
3676,substituted,21.0,19.0,1.129873275756836,0.2302775382995605
3676,matched,22.0,20.0,1.0035357475280762,0.1639363765716552
3676,deleted,23.0,,1.082014560699463,
3676,matched,24.0,21.0,1.0974926948547363,0.247298002243042
3676,matched,25.0,22.0,1.032010555267334,0.3159909248352051
3676,matched,26.0,23.0,1.055769443511963,0.2797446250915527
3676,matched,27.0,24.0,1.055769443511963,0.2797446250915527
3676,matched,28.0,25.0,1.055769443511963,0.2797446250915527
3676,matched,29.0,26.0,1.149982452392578,0.2707610130310058
3676,matched,30.0,27.0,1.0927062034606934,0.1539497375488281
3676,matched,31.0,28.0,0.6280722618103027,0.2863261699676513
3676,matched,32.0,29.0,0.6041450500488281,0.134291410446167
3676,matched,33.0,30.0,0.6310224533081055,0.1335878372192382
3676,matched,34.0,31.0,0.901540994644165,0.0727677345275878
3676,matched,35.0,32.0,0.6463255882263184,0.0124478340148925
3676,matched,36.0,33.0,0.7923178672790527,0.0685374736785888
3676,matched,37.0,34.0,0.6326098442077637,0.1808099746704101
3676,matched,38.0,35.0,0.0189018249511718,0.3346238136291504
3676,matched,39.0,36.0,0.2524428367614746,0.0322933197021484
3676,matched,40.0,37.0,0.263887882232666,0.2505180835723877
3676,matched,41.0,38.0,0.254500150680542,0.3320965766906738
3676,matched,42.0,39.0,0.254500150680542,0.3320965766906738
3676,matched,43.0,40.0,0.1902418136596679,0.416569709777832
3676,matched,44.0,41.0,0.2195756435394287,0.3996815681457519
3676,matched,45.0,42.0,0.1988446712493896,0.4517984390258789
3676,matched,46.0,43.0,0.1988446712493896,0.4517984390258789
3676,matched,47.0,44.0,0.2183518409729004,0.282987117767334
3680,substituted,0.0,0.0,0.2514762878417969,0.8513422012329102
3680,matched,1.0,1.0,0.3221569061279297,0.6746258735656738
3680,matched,2.0,2.0,0.3221569061279297,0.6746258735656738
3680,matched,3.0,3.0,0.3221569061279297,0.6746258735656738
3680,matched,4.0,4.0,0.3221569061279297,0.6746258735656738
3680,matched,5.0,5.0,0.6871814727783203,0.9355931282043456
3680,matched,6.0,6.0,1.6098971366882324,1.7451457977294922
3680,matched,7.0,7.0,0.5699567794799805,1.1908907890319824
3680,matched,8.0,8.0,0.4903855323791504,1.1262249946594238
3680,matched,9.0,9.0,0.928983211517334,1.9918851852416992
3680,matched,10.0,10.0,0.0055193901062011,0.9573993682861328
3680,inserted,,11.0,,0.2119603157043457
3680,matched,11.0,12.0,0.0055193901062011,0.1777286529541015
3680,matched,12.0,13.0,0.3770580291748047,0.1421279907226562
3680,matched,13.0,14.0,0.1324257850646972,0.6091625690460205
3680,matched,14.0,15.0,0.1318416595458984,0.5795979499816895
3680,matched,15.0,16.0,0.315925121307373,0.8146519660949707
3681,matched,0.0,0.0,0.8998279571533203,1.1558537483215332
3681,matched,1.0,1.0,0.9133236408233644,1.0477285385131836
3681,matched,2.0,2.0,1.2117393016815186,1.181178092956543
3681,matched,3.0,3.0,1.345170497894287,1.064119815826416
3681,matched,4.0,4.0,1.5106141567230225,0.9316563606262208
3681,matched,5.0,5.0,1.5413060188293457,0.72770094871521
3681,matched,6.0,6.0,1.2820103168487549,0.9484150409698486
3681,matched,7.0,7.0,1.2820103168487549,0.9484150409698486
3681,matched,8.0,8.0,1.327894687652588,0.7416300773620605
3681,matched,9.0,9.0,0.9556026458740234,1.0275001525878906
3681,matched,10.0,10.0,1.0578551292419434,1.014176607131958
3681,matched,11.0,11.0,0.8811392784118652,1.0917277336120603
3681,matched,12.0,12.0,0.8824262619018555,1.009144306182861
3681,inserted,,13.0,,0.9566020965576172
3681,matched,13.0,14.0,0.949514389038086,0.9608092308044434
3681,matched,14.0,15.0,0.9346632957458496,1.0569462776184082
3681,matched,15.0,16.0,0.8925385475158691,1.1504311561584473
3681,matched,16.0,17.0,1.511138916015625,0.7645602226257324
3681,matched,17.0,18.0,1.204972743988037,1.1903908252716064
3681,matched,18.0,19.0,1.204972743988037,1.1903908252716064
3681,matched,19.0,20.0,1.3818087577819824,0.8096170425415039
3681,matched,20.0,21.0,0.8761277198791504,1.0060992240905762
3681,matched,21.0,22.0,0.82926344871521,0.8819851875305176
3681,matched,22.0,23.0,0.7072494029998779,0.9461312294006348
3681,matched,23.0,24.0,0.6607608795166016,0.893221378326416
3681,matched,24.0,25.0,0.7826142311096191,0.6290225982666016
3681,matched,25.0,26.0,0.3764736652374267,0.6618094444274902
3681,matched,26.0,27.0,0.2296476364135742,0.7774243354797363
3681,matched,27.0,28.0,0.0979261398315429,0.8118448257446289
3681,matched,28.0,29.0,0.0869135856628418,0.8303766250610352
3681,matched,29.0,30.0,0.4712328910827636,0.5929374694824219
3681,matched,30.0,31.0,0.2626032829284668,0.714958667755127
3681,matched,31.0,32.0,0.2384202480316162,0.7510266304016113
3681,matched,32.0,33.0,0.3788559436798095,0.4329419136047363
3681,deleted,33.0,,0.2073888778686523,
3681,substituted,34.0,34.0,0.2073888778686523,0.6434311866760254
3681,substituted,35.0,35.0,0.35211181640625,0.7516427040100098
3681,matched,36.0,36.0,0.152158498764038,0.856259822845459
3681,matched,37.0,37.0,0.1122612953186035,0.5232100486755371
3681,inserted,,38.0,,0.7177274227142334
3681,matched,38.0,39.0,0.1077206134796142,0.7904624938964844
3681,matched,39.0,40.0,0.0501275062561035,0.789886474609375
3681,matched,40.0,41.0,0.2228946685791015,0.5854687690734863
3681,matched,41.0,42.0,0.0628912448883056,0.9093821048736572
3681,matched,42.0,43.0,0.0860164165496826,0.7393670082092285
3681,matched,43.0,44.0,0.0844728946685791,0.6465215682983398
3681,matched,44.0,45.0,0.3247179985046386,0.7291040420532227
3681,matched,45.0,46.0,0.3386435508728027,0.67106032371521
3681,matched,46.0,47.0,0.5797867774963379,0.3967945575714111
3681,matched,47.0,48.0,0.0285916328430175,0.7536487579345703
3681,matched,48.0,49.0,0.1346590518951416,0.1490998268127441
3681,matched,49.0,50.0,0.2100367546081543,0.0288550853729248
3691,matched,0.0,0.0,0.9287326335906982,0.9369032382965088
3691,matched,1.0,1.0,1.1719036102294922,1.1556963920593262
3691,matched,2.0,2.0,1.1719036102294922,1.1556963920593262
3691,matched,3.0,3.0,1.0706255435943604,0.9517097473144532
3691,matched,4.0,4.0,0.8884685039520264,0.9721441268920898
3691,matched,5.0,5.0,0.5727427005767822,0.6508297920227051
3691,matched,6.0,6.0,0.8695478439331055,1.0406372547149658
3691,matched,7.0,7.0,0.751849889755249,0.8544251918792725
3691,matched,8.0,8.0,0.8065516948699951,0.9869413375854492
3691,matched,9.0,9.0,0.6373298168182373,0.977689266204834
3691,matched,10.0,10.0,0.7685272693634033,1.0952651500701904
3691,matched,11.0,11.0,0.7685272693634033,1.0952651500701904
3691,matched,12.0,12.0,0.458756685256958,0.7429413795471191
3691,matched,13.0,13.0,0.6797220706939697,0.9861350059509276
3691,matched,14.0,14.0,0.5735900402069092,0.9122791290283204
3691,matched,15.0,15.0,0.6323976516723633,0.985755443572998
3691,matched,16.0,16.0,0.6407535076141357,1.0747284889221191
3691,matched,17.0,17.0,0.6909158229827881,1.091808795928955
3691,matched,18.0,18.0,0.2893745899200439,0.695873498916626
3691,matched,19.0,19.0,0.5810072422027588,0.998741865158081
3691,matched,20.0,20.0,0.3870849609375,0.9230923652648926
3691,matched,21.0,21.0,0.4983749389648437,0.6860871315002441
3691,deleted,22.0,,0.3531608581542969,
3691,deleted,23.0,,0.6383082866668701,
3691,deleted,24.0,,0.6383082866668701,
3691,matched,25.0,22.0,0.2926540374755859,0.5420718193054199
3691,matched,26.0,23.0,0.5737998485565186,0.8376479148864746
3691,matched,27.0,24.0,0.4704205989837646,0.5845584869384766
3691,matched,28.0,25.0,0.6363956928253174,0.672461748123169
3691,matched,29.0,26.0,0.5459563732147217,0.6288623809814453
3691,matched,30.0,27.0,0.6609985828399658,0.6016621589660645
3691,matched,31.0,28.0,0.343167781829834,0.2558798789978027
3691,matched,32.0,29.0,0.480215311050415,0.4509625434875488
3691,matched,33.0,30.0,0.272364854812622,0.1058602333068847
3691,matched,34.0,31.0,0.1526362895965576,0.0790319442749023
3691,matched,35.0,32.0,0.0727074146270752,0.1106252670288086
3691,matched,36.0,33.0,0.3433313369750976,0.1530203819274902
3691,matched,37.0,34.0,0.3433313369750976,0.1530203819274902
3691,matched,38.0,35.0,0.0100681781768798,0.2698497772216797
3691,matched,39.0,36.0,0.2415039539337158,0.0001959800720214
3691,matched,40.0,37.0,0.0094490051269531,0.0226798057556152
3691,matched,41.0,38.0,0.0975956916809082,0.3052434921264648
