row_index,model,n_representations,prediction_mean,prediction_std,prediction_range,max_pairwise_prediction_drift,length_prediction_correlation,embedding_mean_feature_variance,embedding_mean_pairwise_distance,embedding_max_pairwise_distance,representation_invariance_score
3021,clean_transformer,11,3.667816638946533,0.6136127255750671,2.008002281188965,2.008002281188965,0.1659047747728932,0.04129389431595368,2.2225750819242616,4.944478704536027,0.44207878041136833
3021,defended_transformer,11,3.287777402184226,0.48834012778854907,1.4926702976226807,1.4926702976226807,0.37032568208932426,0.014732777322256342,1.2872565062687582,2.840994088721005,0.4989055458314641
3022,clean_transformer,11,5.6424900835210625,0.7808733128057352,2.9163880348205566,2.9163880348205566,0.4898326392430438,0.0443282311051393,2.11573331163095,5.415101924173783,0.3837222898706049
3022,defended_transformer,11,5.595068498091265,0.5081844900640813,2.023273468017578,2.023273468017578,-0.19538020971210956,0.011440475765256291,1.1429022790083232,2.9941049954326617,0.4889492427528826
3023,clean_transformer,11,5.926968877965754,0.31382929050930797,1.0532946586608887,1.0532946586608887,-0.10270880514646644,0.011610848180852333,1.2286709284025192,2.042272056853441,0.6077311488510353
3023,defended_transformer,11,5.80945838581432,0.19503525843431976,0.5918593406677246,0.5918593406677246,-0.5199999436057124,0.004375090509730641,0.7664220754325503,1.1368868846707287,0.7137064311128183
3024,clean_transformer,11,2.6966617324135522,0.6948965976054208,2.3117496967315674,2.3117496967315674,0.24661317848270314,0.05406352271198483,2.5105767340600105,5.274965846618353,0.41165479634488417
3024,defended_transformer,11,3.130553050474687,0.34171542525037074,1.3433175086975098,1.3433175086975098,0.7881011325708733,0.007548825423790512,0.9513248141982092,2.3325915085547293,0.5872615087670148
3025,clean_transformer,11,5.9765612428838555,0.6477488151126332,2.117344379425049,2.117344379425049,0.6623714232628531,0.03143448698500292,1.8932539423612817,3.7284036829413156,0.428770641316964
3025,defended_transformer,11,6.237860853021795,0.2725930760334135,0.8932547569274902,0.8932547569274902,-0.0782891029119891,0.008232666793794419,1.0014057512330028,1.8961848018754763,0.6407576797939868
3026,clean_transformer,11,3.44229134646329,0.9964817987159893,3.8845152854919434,3.8845152854919434,0.4256933145010176,0.10046902181828501,3.4586797773617537,8.264971829303745,0.32792245803420267
3026,defended_transformer,11,4.39003569429571,0.4908708090588068,1.8808612823486328,1.8808612823486328,0.001265854989303886,0.013653983395803511,1.2775993331740005,2.8566319212224243,0.4976133549797654
3027,clean_transformer,11,3.570593747225675,0.3418863242604846,1.0901870727539062,1.0901870727539062,-0.21683834827640389,0.02839255887501959,1.9423630345833036,3.4509915959586293,0.587140311776732
3027,defended_transformer,11,3.2660610459067603,0.43103597363041457,1.4497215747833252,1.4497215747833252,-0.4359347332716204,0.011306348959813008,1.1562856699647763,2.6807587538712427,0.5300743453754886
3028,clean_transformer,11,3.7648479721762915,0.9879137599764839,3.3988215923309326,3.3988215923309326,0.5471567636551379,0.08381866438233027,3.1826012230973504,6.212657934182934,0.32982844330137384
3028,defended_transformer,11,3.7639090798117896,0.5351839581570013,1.7927861213684082,1.7927861213684082,0.5719853075037671,0.017546816713581482,1.4681797289421685,2.7590001323001303,0.47602434829250434
3029,clean_transformer,11,4.347724134271795,0.4205626763073753,1.5905370712280273,1.5905370712280273,0.1184803573709853,0.030677941888834718,1.909072983692201,4.1625035758779125,0.5361967673907058
3029,defended_transformer,11,4.175744100050493,0.4623691626594693,1.5012946128845215,1.5012946128845215,-0.24314203328765874,0.013617495354904906,1.2438254046407187,2.798974415150227,0.51256502827528
3030,clean_transformer,11,5.452316067435524,0.5135082407377769,2.045480251312256,2.045480251312256,0.5138495007092337,0.018104303975086236,1.371295357432866,3.5155166428460523,0.4863454572674514
3030,defended_transformer,11,5.5409438826821065,0.1867171781204845,0.6898374557495117,0.6898374557495117,0.5077158341262052,0.0025871130976119283,0.5765724798486892,1.006678260344421,0.7225286256383048
3031,clean_transformer,11,3.7173271612687544,0.2863638739360433,0.9379434585571289,0.9379434585571289,-0.3433738630955787,0.03309772625156117,2.044957487393128,4.388648655291494,0.6293364036767451
3031,defended_transformer,11,3.6324340430173008,0.21884723123444189,0.7727017402648926,0.7727017402648926,-0.3035049880058359,0.007138251953443055,0.9696789920957117,1.5660159496238406,0.6896022431333074
3032,clean_transformer,11,5.682323542508212,0.2889630774622896,0.8531770706176758,0.8531770706176758,0.3705298483137009,0.010537235990807851,1.15908494247541,2.0797108142080574,0.6272261912378145
3032,defended_transformer,11,5.6140546798706055,0.25274359015129205,0.8419466018676758,0.8419466018676758,0.15717346109350125,0.004098482799632796,0.7203754006906273,1.3732585940194875,0.6579695364881909
3033,clean_transformer,11,2.6737834106792104,0.6802318910489318,2.0077786445617676,2.0077786445617676,0.4847415357933901,0.06856913350736848,2.899587595863252,6.315189939179673,0.41683020431604856
3033,defended_transformer,11,3.627399292859164,0.6286446886631011,2.174041748046875,2.174041748046875,-0.47363867346177524,0.02678087879666019,1.7193565764004648,4.305900241790472,0.4361180661993272
3034,clean_transformer,11,5.707610173658892,0.47041750927652726,1.4853301048278809,1.4853301048278809,-0.27639456261588746,0.02632967819525938,1.8437017557753175,3.4693484924632565,0.5082526766078559
3034,defended_transformer,11,5.5718630443919785,0.5757098665257949,2.344334602355957,2.344334602355957,0.0020236027546587936,0.017434213399591378,1.4006798268837946,3.5739046580045244,0.4578578411632139
3035,clean_transformer,11,5.695673314007846,0.6126773026769385,2.2558486461639404,2.2558486461639404,0.3838973223578538,0.027045520128527283,1.442758022095663,4.485013978581942,0.44245509904468877
3035,defended_transformer,11,5.716329011050138,0.18175194979608053,0.6654081344604492,0.6654081344604492,0.097200900185204,0.003155933443597719,0.6432539265222892,1.0887479729047798,0.7278994945441373
3036,clean_transformer,11,2.7809140465476294,0.4122447576006705,1.3670449256896973,1.3670449256896973,0.2519210408159649,0.02554259829427942,1.7792494492514919,3.935614110430135,0.5411609086635532
3036,defended_transformer,11,2.5320418747988613,0.40731647323916714,1.243091106414795,1.243091106414795,0.5333297811898289,0.012298530918739486,1.2065255454949269,2.5982460866227477,0.5441457155782987
3037,clean_transformer,11,2.8091357187791304,0.4644314078235962,1.5513865947723389,1.5513865947723389,0.5062880118240007,0.03436600557618738,2.0447570391752827,3.8982927497264694,0.5114531072588425
3037,defended_transformer,11,2.642051480033181,0.32038892329648194,1.2229721546173096,1.2229721546173096,0.4698463079414714,0.009074362765347224,1.0185669145984384,2.423537971039228,0.6027887813249685
3038,clean_transformer,11,3.898729432712902,0.3006319354927421,0.9485008716583252,0.9485008716583252,-0.2743504518615986,0.02711969907527837,1.8371393916475687,3.669846127014356,0.6179243968476044
3038,defended_transformer,11,3.6518550352616743,0.3304291620511059,0.9369969367980957,0.9369969367980957,-0.4489525926093255,0.006628958590137008,0.9069110504237444,1.5820091519097703,0.5953777162063263
3039,clean_transformer,11,2.0852566198869185,0.5996806643073751,1.962500810623169,1.962500810623169,0.14894140834674335,0.03505729088091246,2.1078824944571792,4.237251397154668,0.4477507013962854
3039,defended_transformer,11,2.5754442648454146,0.4263801068840151,1.732198715209961,1.732198715209961,0.06401646638067128,0.00965591294659203,1.0185680933880188,2.8598484274108498,0.532778696202607
3040,clean_transformer,11,4.492269039154053,0.45826745239394123,1.530137062072754,1.530137062072754,0.48371434665013685,0.027005928232745613,1.7897274008580035,3.524714884664282,0.5147910211337445
3040,defended_transformer,11,4.192558006806807,0.519674217723584,1.9963021278381348,1.9963021278381348,0.6051398743474258,0.013204522975410159,1.2293009383448845,2.9503788090234253,0.4833641956216655
3041,clean_transformer,11,2.7026249928907915,0.8969091067852141,3.0313920974731445,3.0313920974731445,0.2292323533648869,0.06668930257550869,2.8017186839917017,6.613896721002407,0.35153010984185906
3041,defended_transformer,11,2.9699695760553535,0.5943671573676365,1.7435519695281982,1.7435519695281982,0.03798214455562376,0.020317102973783974,1.5142070342753804,3.107266648522234,0.4499524259046061
3042,clean_transformer,11,5.900813319466331,0.29139587277659995,0.9827241897583008,0.9827241897583008,-0.37718309686468604,0.009002212998838414,1.0822885882539723,1.806069666339039,0.6252638617213299
3042,defended_transformer,11,5.923924619501287,0.28443849619791195,1.0450119972229004,1.0450119972229004,0.2944972715725529,0.006152239273543081,0.8826263414033138,1.6848902329839275,0.630908735458108
3043,clean_transformer,11,3.4326513463800605,0.27105458864437565,0.8062365055084229,0.8062365055084229,-0.13851774691310617,0.05034981819672757,2.266652968373923,5.99758809167455,0.6420594726103829
3043,defended_transformer,11,3.126326409253207,0.32754818883496795,1.0960373878479004,1.0960373878479004,-0.34559226376110946,0.007163458283309643,0.9188253697535922,1.9273204698366664,0.5974855582420743
3044,clean_transformer,11,2.6521006497469815,0.48287683508684764,1.66941237449646,1.66941237449646,-0.019608932420591394,0.02185876934892933,1.6389291646523305,3.255031682441022,0.5017181685535121
3044,defended_transformer,11,2.58652004328641,0.2933776334294568,1.0581080913543701,1.0581080913543701,-0.027733341714869582,0.007281227898502525,0.9174868805832282,2.1464307554718784,0.6236743955220019
3045,clean_transformer,11,3.681599400260232,0.20210900912859237,0.6140146255493164,0.6140146255493164,0.19308268985055657,0.016842934054510317,1.466044071032026,2.7022173114573818,0.7063717450345468
3045,defended_transformer,11,2.8934878436001865,0.33540077649540767,1.178746223449707,1.178746223449707,-0.17426461566603393,0.007922034043836082,0.941200629127039,2.4156996547859033,0.591775037680635
